The Space Garden,"3 Oct, 2016","Overall user reviews:
Mostly Negative
						(32 reviews)","Indie, Casual, Space, Clicker, Agriculture, 2D, Pixel Graphics, Open World, Atmospheric, Cute, Management, Sandbox, Simulation, Building, Relaxing, RPG, Singleplayer, Colorful, Funny, Retro"
Bavity,"1 Dec, 2021","Overall user reviews:
7 user reviews","Casual, Puzzle, Clicker, 2D, Colorful, Family Friendly, Relaxing, Indie, Singleplayer"
dig - santa costume,"20 Dec, 2021",None,"Casual, 2D, Minimalist, Atmospheric, Singleplayer, Stylized, Dark, Linear, Philosophical, Clicker"
Model Sisters,"1 Mar, 2022",None,"Casual, RPG, Simulation, Sexual Content, Clicker, Investigation, 3D, Nudity, Indie, Class-Based, Singleplayer"
회사 키우기,"28 Sep, 2020","Overall user reviews:
1 user reviews","Simulation, Arcade, Clicker, 2D, Cute, Capitalism, Relaxing, Resource Management, Singleplayer"
Flood,"12 Jan, 2022",None,"Casual, Puzzle, Clicker, Procedural Generation, Relaxing, 2D, Tabletop, Indie, Singleplayer"
Business Tycoon Billionaire,"5 Jul, 2018","Overall user reviews:
Mostly Negative
						(10 reviews)","Clicker, Economy, Capitalism, Time Management, Simulation, Idler, Strategy, 2D, Lore-Rich, Relaxing, Casual, Loot, Adventure, Singleplayer, Indie, Sports, Board Game, Point & Click, Tabletop, Real Time Tactics"
Anime Manga Style Girl - Color By Number Pixel Art Coloring,"28 Feb, 2022","Overall user reviews:
1 user reviews","Casual, Relaxing, Pixel Graphics, Singleplayer, Anime, Cute, Puzzle, Indie, Clicker, Design & Illustration"
The Most Boring Life Ever,"8 Apr, 2021","Overall user reviews:
3 user reviews","Simulation, Life Sim, Clicker, 3D, Atmospheric, Relaxing, Linear, Singleplayer, Sequel"
vissekom,"8 Mar, 2021","Overall user reviews:
9 user reviews","Casual, Simulation, Sandbox, Clicker, 3D, Colorful, Cute, Stylized, Comedy, Indie, Nature, Relaxing, Singleplayer, Funny"
Vladimir 2021,"19 Feb, 2021","Overall user reviews:
5 user reviews","Simulation, Visual Novel, Clicker, 2D, Family Friendly, Conversation, Singleplayer, RPG"
Idle Trading Simulator,"2 Sep, 2021","Overall user reviews:
Mostly Negative
						(14 reviews)","Casual, Simulation, Point & Click, Puzzle, Education, Idler, Clicker, Time Management, 2D, Minimalist, Stylized, Text-Based, Gambling, Capitalism, Logic, Management, Relaxing, Modern, Tactical, Economy"
Halloween Memory: Reborn,"15 Sep, 2021",None,"Casual, Puzzle, Exploration, Clicker, 2D, Cute, Atmospheric, Linear, Indie, Singleplayer"
Any Candy,"25 Aug, 2021",None,"Casual, Puzzle, Education, Exploration, Clicker, Cute, Colorful, Score Attack, Indie, Singleplayer"
Food Poppers,"16 Dec, 2021",None,"Casual, Point & Click, 2D, Cute, Comedy, Cooking, Indie, Singleplayer, Clicker"
Collect the Cupcake,"8 Apr, 2022",None,"Casual, Point & Click, Clicker, 2D, Cute, Family Friendly, Relaxing, Singleplayer, Indie"
The Dreaming Fox,"31 Mar, 2022","Overall user reviews:
1 user reviews","Casual, Arcade, 2D, Cartoon, Cute, Atmospheric, Simulation, Indie, Singleplayer, Clicker, Relaxing"
Infinite Progression,"19 Nov, 2021","Overall user reviews:
8 user reviews","Casual, Point & Click, Sandbox, Clicker, Idler, 2D, Logic, Management, Relaxing, Procedural Generation, Singleplayer"
Baller Blast,"21 Apr, 2022",None,"Casual, Strategy, 2D, Arcade, Top-Down, Puzzle, Clicker, Indie, Relaxing, Singleplayer"
Happy Mining,"8 Apr, 2022","Overall user reviews:
8 user reviews","Adventure, Casual, Farming Sim, Clicker, Collectathon, Colorful, Third Person, Mining, Family Friendly, Fantasy, Indie, Crafting, Early Access, Management, Character Customization, Controller, Singleplayer"
You Shall Not Break!,"6 Dec, 2018","Overall user reviews:
3 user reviews","Casual, Indie, Clicker, Arcade, 3D, Resource Management, Puzzle, Fast-Paced"
Jaunt,"6 Jul, 2021","Overall user reviews:
7 user reviews","Action, Arcade, Rhythm, Clicker, 3D, Minimalist, Atmospheric, Score Attack, Singleplayer"
Click Space Miner,"18 Aug, 2016","Overall user reviews:
Mostly Negative
						(18 reviews)","Action, Simulation, Casual, Indie, Clicker, Action-Adventure, Sandbox, City Builder, Space Sim, 2D, Colorful, Crafting, Building, Cyberpunk, Relaxing, Family Friendly, Futuristic, Logic, Management, Retro"
OUTSP4CE,"9 Jan, 2021",None,"Casual, Clicker, 2D Platformer, 2D, Space, Score Attack, Singleplayer"
I Love Finding Critters,"11 Apr, 2022","Overall user reviews:
4 user reviews","Casual, Hidden Object, Cute, Puzzle, Point & Click, Colorful, Relaxing, Singleplayer, 2D Platformer, Clicker, Puzzle Platformer, 2D, Nonlinear"
Idle Sand Castle,"24 Jan, 2022","Overall user reviews:
Mostly Negative
						(41 reviews)","Action RTS, Clicker, Casual, Dungeon Crawler, Platformer, Arcade, 2D, 2D Fighter, Base Building, Cartoony, Free to Play, Economy, Tactical, Atmospheric, Building, Singleplayer"
Kawaii Memory,"21 Aug, 2020",None,"Casual, Clicker, 2D, Logic, Nature, Relaxing, PvE, Indie, Linear, Singleplayer"
The Pied Piper of Gamelin,"30 Oct, 2021","Overall user reviews:
1 user reviews","Casual, Arcade, Clicker, 3D, Funny, Emotional, Score Attack, Action, Indie, Singleplayer"
逃出囚笼 Rush Out Of The Room,"15 Jul, 2020",None,"Casual, Dungeon Crawler, Clicker, Tabletop, 2D, Funny, Pixel Graphics, Indie, Singleplayer"
Math Game,"28 Jan, 2022","Overall user reviews:
1 user reviews","Casual, Point & Click, Puzzle, Education, Clicker, 2D, Cute, Family Friendly, Logic, Singleplayer"
Domino Sandbox,"29 Jul, 2021","Overall user reviews:
7 user reviews","Building, Sandbox, Minimalist, Relaxing, Simulation, Physics, 3D, Isometric, Stylized, Family Friendly, Singleplayer, Crafting, Casual, Clicker"
Idle Poker,"12 Apr, 2021","Overall user reviews:
4 user reviews","Simulation, Card Game, Card Battler, Clicker, 2D, Top-Down, Gambling, Singleplayer, Indie"
SYDE Rugby League Simulator,"30 Jul, 2021","Overall user reviews:
5 user reviews","Simulation, Sports, Point & Click, Clicker, 2D, Pixel Graphics, Text-Based, Singleplayer"
Briddle,"29 Jan, 2021","Overall user reviews:
5 user reviews","Indie, Puzzle, Hidden Object, Investigation, Singleplayer, Clicker, Typing, Abstract, Minimalist, Stylized, Education"
Rail World,"28 Nov, 2018","Overall user reviews:
Mostly Negative
						(102 reviews)","Free to Play, Simulation, Casual, City Builder, Building, Strategy, Trains, Resource Management, Singleplayer, Clicker, Management, Relaxing, Economy, Crafting, Open World, Time Management, First-Person, Moddable, MOBA"
Hidden Object - Food,"25 Sep, 2017","Overall user reviews:
Negative
						(10 reviews)","Hidden Object, Puzzle, Clicker, Minimalist, Relaxing, Board Game, Atmospheric, Casual, Adventure, Indie, Strategy, 2D, Illuminati, Mystery, Singleplayer, Mouse only, Tabletop, Match 3, Colorful, Family Friendly"
Incremental Epic Breakers - Starter Pack,"17 Mar, 2021",None,"Strategy, Action, Free to Play, RPG, Tower Defense, Crafting, 2D, Cartoony, Clicker, Idler, Auto Battler"
Spades,"13 Jul, 2021","Overall user reviews:
4 user reviews","Strategy, Card Game, Casual, Tabletop, Turn-Based Tactics, 2D, Singleplayer, Multiplayer, Indie, Clicker, Card Battler, Colorful, Relaxing"
World of Pets: Match 3 and Decorate,"8 Dec, 2020","Overall user reviews:
6 user reviews","Casual, Strategy, Puzzle, Clicker, Base Building, Match 3, 2D, Cartoon, Indie, Singleplayer"
Progress Bar Simulator - H.O.R.S.E. 1st,"18 May, 2020","Overall user reviews:
2 user reviews","Indie, Casual, Simulation, Satire, Relaxing, Surreal, 2D, Abstract, Parody , Immersive Sim, Clicker"
旅途,"25 May, 2021",None,"Casual, Adventure, Action-Adventure, Clicker, 2D, Transportation, Linear, Singleplayer, RPG"
Pick The Lock,"15 Feb, 2022","Overall user reviews:
2 user reviews","Casual, Point & Click, 2D, Clicker, Minimalist, Family Friendly, Logic, PvE, Procedural Generation, Singleplayer"
GAME TUBE ♛,"15 May, 2018","Overall user reviews:
Mostly Negative
						(17 reviews)","Horror, Side Scroller, Flight, Survival Horror, 2D Fighter, 2D Platformer, Hack and Slash, Casual, Racing, Sports, Match 3, Sandbox, Clicker, Management, Shooter, God Game, Arcade, Action RPG, Strategy, 2D"
Little Devourers,"18 Nov, 2021","Overall user reviews:
7 user reviews","Casual, Point & Click, Clicker, Collectathon, 3D, Realistic, Post-apocalyptic, Physics, Indie, Singleplayer"
Connect the Dots,"14 Oct, 2021","Overall user reviews:
2 user reviews","Casual, Strategy, Puzzle, Point & Click, Education, Minimalist, Clicker, Family Friendly, Indie, Logic, Singleplayer"
Suzy Burger,"6 Jun, 2021",None,"Casual, Simulation, Strategy, Point & Click, Puzzle, Immersive Sim, 2D, Indie, Clicker, Singleplayer"
Infinite Progression - Classic Mode,"28 Feb, 2022",None,"Simulation, Free to Play, Casual, Point & Click, Sandbox, Procedural Generation, Management, Clicker, Idler"
Spot The Dot,"30 Oct, 2020","Overall user reviews:
2 user reviews","Casual, Clicker, Survival, 2D, Abstract, Relaxing, Procedural Generation, Score Attack, Indie, Singleplayer"
道不可道,"12 Mar, 2022","Overall user reviews:
9 user reviews","Early Access, Adventure, Simulation, RPG, Action RPG, Roguelike, Idler, Clicker, Roguelite, 2D, Anime, Text-Based, Stylized, Noir, Horror, Thriller, Alternate History, Martial Arts, Lovecraftian, Supernatural"
Garden Madness,"1 Mar, 2022",None,"Runner, Clicker, Indie, Rhythm, Arcade, 2D, Casual, Pixel Graphics, Family Friendly, Singleplayer"
LGBT Color by Number for Adults,"26 Jul, 2021","Overall user reviews:
1 user reviews","Relaxing, Pixel Graphics, Casual, LGBTQ+, Point & Click, Singleplayer, Colorful, Cute, Free to Play, Puzzle, Clicker, 2D, Romance, Nonlinear, Cartoony, Design & Illustration, Hand-drawn, Indie, Software"
Color Lab,"24 Feb, 2022","Overall user reviews:
3 user reviews","Puzzle, Casual, Logic, Pixel Graphics, Mouse only, 2D, Science, Clicker, Indie, Singleplayer, Abstract"
Any Fish,"25 Aug, 2021",None,"Casual, Arcade, Puzzle, Exploration, Clicker, 2D, Cute, Atmospheric, Indie, Perma Death, Singleplayer"
Hidden Objects - The Mystery House,"19 Aug, 2019","Overall user reviews:
Negative
						(15 reviews)","Hidden Object, Puzzle, Point & Click, Strategy, 2D, Relaxing, Casual, Minimalist, Mystery, Adventure, Singleplayer, Indie, Board Game, Design & Illustration, Clicker, Exploration, Match 3, Abstract, Colorful, Hand-drawn"
15 puzzle,"4 Dec, 2020","Overall user reviews:
8 user reviews","Casual, Singleplayer, Puzzle, Clicker, Relaxing, Turn-Based Tactics, Minimalist, Indie, Stylized, 3D"
Girls Overboard,2022,None,"Early Access, Sexual Content, Free to Play, Dating Sim, Puzzle, Anime, Visual Novel, Romance, Funny, Cute, Idler, Relaxing, Match 3, Point & Click, Casual, Simulation, Colorful, Fantasy, Comedy, Gambling"
Puzz/LR,"8 Jul, 2021","Overall user reviews:
2 user reviews","Casual, Puzzle, Clicker, 3D, Relaxing, PvP, Multiplayer, Free to Play, Singleplayer"
Blood Broker,Coming in Early 2019,None,"Simulation, Gore, Strategy, Political, Dark"
StreamSavers,"20 Jan, 2021","Overall user reviews:
2 user reviews","Casual, RPG, 2D Platformer, Early Access, Clicker, PvP, 2D, Multiplayer, Singleplayer, Indie"
God Simulator,"3 Aug, 2016","Overall user reviews:
Negative
						(14 reviews)","God Game, Simulation, Casual, Sandbox, Indie, City Builder, Clicker, Outbreak Sim, 3D, Nature, Building, Stylized, 3D Vision, Isometric, Cute, Top-Down, Atmospheric, Relaxing, Agriculture, Faith"
Microtransaction Simulator Game of the Decade: Deluxe Edition,"31 Dec, 2019",None,"Indie, Simulation"
Hungry Planet,Aug 2018,None,"Casual, Free to Play, Strategy"
Plunger Simulator,"30 Aug, 2021","Overall user reviews:
2 user reviews","Casual, Simulation, Clicker, 3D, Immersive Sim, Realistic, First-Person, Comedy, Indie, Funny, Singleplayer"
Idle Champions - Founder's Pack IV,"22 Sep, 2021","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Idle Portal Guardian,"20 May, 2019","Overall user reviews:
6 user reviews","Casual, RPG, Action, Clicker, 2D Platformer, Tactical RPG, Hand-drawn, Character Customization, Singleplayer"
Endless Rubber,Coming Soon,None,"Indie, Casual, Racing, Pixel Graphics, Retro"
Pipe Mania,"11 Aug, 2020","Overall user reviews:
7 user reviews","Puzzle, Arcade, Retro, Strategy, Casual, Logic, Singleplayer, 2D, Old School, Remake, Clicker, Puzzle Platformer"
Idle Business Tycoon - Build Simulator,"29 Apr, 2022","Overall user reviews:
4 user reviews","Simulation, Idler, City Builder, Capitalism, Farming Sim, Casual, Board Game, Strategy, Management, Point & Click, Tabletop, Relaxing, Clicker, Economy, 2.5D, Cartoony, Minimalist, Building, Loot, Singleplayer"
Insipid,"2 Feb, 2022","Overall user reviews:
2 user reviews","Casual, Point & Click, Puzzle, Education, Clicker, 2D, Minimalist, Family Friendly, Score Attack, Singleplayer"
You You N Music,"21 Mar, 2021","Overall user reviews:
3 user reviews","Casual, Rhythm, Clicker, 2D, 1990's, Female Protagonist, Indie, Music, Singleplayer"
The Pied Piper of Gamelin Demo,"14 Oct, 2021",None,
Aya's Journey,"6 Sep, 2017","Overall user reviews:
Mostly Negative
						(27 reviews)","Early Access, Puzzle Platformer, Difficult, Precision Platformer, Platformer, 2D Platformer, Side Scroller, Idler, Clicker, Puzzle, Walking Simulator, Action-Adventure, Strategy, 2D, Post-apocalyptic, Relaxing, Casual, Minimalist, Hand-drawn, Adventure"
Portability,"9 Oct, 2020",None,"Indie, Casual, Physics, Puzzle, 2D, Pixel Graphics, Fantasy, Singleplayer, Clicker, Medieval, Mystery, Tactical"
ColorDip,"20 Jan, 2022",None,"Casual, Clicker, Puzzle, 2D, Relaxing, Colorful, Minimalist, Family Friendly, Indie, Logic, Strategy, Singleplayer"
Masterchef Chinese Food Edition,"1 Apr, 2022","Overall user reviews:
1 user reviews","Clicker, Puzzle, Agriculture, Crafting, Management, Physics, Life Sim, Point & Click, Cooking, Cute, Casual, Funny, Relaxing, Simulation, Adventure, Family Friendly, Resource Management, Singleplayer, Indie"
Click Space Miner 2,"25 Jul, 2019","Overall user reviews:
Mostly Negative
						(47 reviews)","Free to Play, Indie, Casual, Clicker, Simulation, Colony Sim, Sandbox, Space Sim, 2D, Cyberpunk, Relaxing, Family Friendly, Crafting, Procedural Generation, Resource Management, Singleplayer, Sequel"
SPACE BATTLE: Humanity,"19 Jul, 2017","Overall user reviews:
Mostly Negative
						(14 reviews)","Space, Tower Defense, Tactical, Turn-Based Strategy, Strategy, Base Building, Casual, Real Time Tactics, Sci-fi, Puzzle, Logic, Gun Customization, Indie, Clicker, Puzzle Platformer, Turn-Based Tactics, Aliens, Singleplayer, Relaxing, 3D"
"Mülltrennungssimulator 2021 Soundtrack ""Trip Wire""","20 Jun, 2020",None,"Casual, Simulation, 2D, Pixel Graphics, Minimalist, Singleplayer, Capitalism, Time Management, Automation, Clicker, Idler"
Elder Puzzle,"26 Feb, 2021","Overall user reviews:
1 user reviews","Casual, Clicker, Puzzle, 2D, Cute, Family Friendly, Indie, Colorful, Atmospheric, Singleplayer, Ambient, Minimalist, Pixel Graphics"
Smile To Fly,"8 Nov, 2019","Overall user reviews:
5 user reviews","Strategy, Indie, Casual, Simulation, Space, 2D, Pixel Graphics, Clicker, Arcade, Adventure, Tower Defense"
Cook Dungeon,"12 Dec, 2019","Overall user reviews:
Mostly Negative
						(16 reviews)","Action RPG, RPG, Roguelite, Dungeon Crawler, Replay Value, Pixel Graphics, Casual, Indie, Cooking, Clicker, 2D Platformer, Underground, Multiple Endings, Action Roguelike, Roguelike, Singleplayer, Action, Adventure, Management, Top-Down Shooter"
Crazy Projectile,"6 Apr, 2020","Overall user reviews:
1 user reviews","Casual, Action, Indie, Family Friendly, Controller, Mouse only, 2D, Addictive, Replay Value, Clicker"
Hardworking Hero,"21 Jan, 2022","Overall user reviews:
5 user reviews","Indie, Exploration, RPG, Idler, Casual, Clicker, Point & Click, Relaxing, Pixel Graphics, Female Protagonist, Fantasy, Comedy, Singleplayer"
Wild Earth - Africa,"23 Mar, 2022",None,"Adventure, Simulation, Point & Click, Clicker, Exploration, 3D, Cute, Colorful, First-Person, Atmospheric, Historical, Investigation, Nature, Singleplayer"
Satan's Puzzle 2,"4 May, 2022","Overall user reviews:
4 user reviews","Puzzle, Gothic, Demons, 2D, God Game, Dark Fantasy, Satire, Surreal, Lovecraftian, Clicker, Casual, Tabletop, Pixel Graphics, Conspiracy, Illuminati, Supernatural, Singleplayer, Trading Card Game, Atmospheric, Psychedelic"
Paid Trade,"29 Mar, 2021","Overall user reviews:
3 user reviews","Casual, Trivia, Education, Typing, Clicker, Split Screen, 2D, Minimalist, Economy, Relaxing, Capitalism, Text-Based, Singleplayer"
MYSTERY of the Missing Brigantine,"3 Feb, 2022","Overall user reviews:
1 user reviews","Adventure, Casual, Action-Adventure, Interactive Fiction, Point & Click, Puzzle, Clicker, Puzzle Platformer, Hidden Object, 2D, Colorful, Stylized, Atmospheric, Emotional, Relaxing, Family Friendly, Fantasy, Logic, Singleplayer"
Angel Tears,"27 Oct, 2020","Overall user reviews:
2 user reviews","Sexual Content, Indie, Adventure, Casual, Singleplayer, Puzzle, 2D, Anime, Cute, Colorful, Relaxing, Atmospheric, Clicker"
轮回修仙决,"26 Feb, 2021","Overall user reviews:
2 user reviews","Casual, Mythology, Cartoon, Resource Management, Singleplayer, Strategy, God Game, Idler, Clicker, 2D, Colorful, Indie, Historical, Fantasy, Relaxing"
Dash Around Madly,"2 May, 2022",None,"Casual, Point & Click, Roguelike, Clicker, Roguelite, 3D, Top-Down, Cute, Fantasy, Action, Indie, Relaxing, Female Protagonist, Singleplayer"
Drag Engineer,"17 Sep, 2021","Overall user reviews:
1 user reviews","Simulation, Programming, Logic, Puzzle, Education, 2D Platformer, 2D, Indie, Clicker, Pixel Graphics, Singleplayer"
Down the Hill,"9 Jan, 2022","Overall user reviews:
2 user reviews","Casual, Point & Click, Arcade, Puzzle, Puzzle Platformer, Clicker, 2D, Precision Platformer, Indie, Cute, Singleplayer"
My Otaku Academia Demo,"1 Oct, 2021",None,
Smalles(Classes),"28 Jul, 2021",None,"Free to Play, RPG, Casual, Fantasy, Point & Click, 2D, Pixel Graphics, Medieval, Singleplayer, Colorful, Collectathon, PvE, Clicker, Auto Battler"
Little Moneybags,"1 Apr, 2021","Overall user reviews:
Mostly Negative
						(16 reviews)","Simulation, Casual, Life Sim, Strategy RPG, 2D Platformer, Clicker, 2D, Cartoon, Cartoony, Cute, Colorful, Hand-drawn, Minimalist, Relaxing, Funny, Modern, Management, Economy, PvP, Multiplayer"
