while True: learn(),"17 Jan, 2019","Overall user reviews:
Very Positive
						(5,293 reviews)","Programming, Simulation, Education, Puzzle, Indie, Sandbox, Building, Science, Cats, Investigation, Logic, Transhumanism, Underground, Dynamic Narration, Intentionally Awkward Controls, Singleplayer, 2D"
Tumbleweed Destiny,"31 Mar, 2022","Overall user reviews:
Very Positive
						(165 reviews)","Clicker, Roguelite, Idler, Action-Adventure, RPG, 3D, Third Person, Funny, Open World, Controller, Casual, Online Co-Op, Western, Physics, Adventure, Cinematic, Singleplayer, Multiplayer, Co-op, Indie"
Tools Up! Garden Party - Episode 3: Home Sweet Home,"25 Aug, 2021",None,"Action, Adventure, Indie, Casual, Simulation"
STEINS;GATE: My Darling's Embrace,"10 Dec, 2019","Overall user reviews:
Overwhelmingly Positive
						(644 reviews)","Visual Novel, Adventure, Singleplayer, Funny, Anime, Female Protagonist, Dating Sim, Romance, Story Rich"
My Vow to My Liege,"21 Sep, 2020","Overall user reviews:
Overwhelmingly Positive
						(2,775 reviews)","Female Protagonist, Romance, Otome, Visual Novel, RPG, Casual, Anime, Singleplayer, Indie, Mature, Text-Based, Choices Matter, LGBTQ+"
Survival Quiz CITY,"4 Mar, 2022","Overall user reviews:
Mixed
						(114 reviews)","Action, Casual, Battle Royale, Third-Person Shooter, Massively Multiplayer, Cute, Colorful, Anime, Third Person, Survival, Funny, Atmospheric, PvP, Multiplayer, Indie"
Fishing Planet: Golden Pack,"4 Nov, 2019","Overall user reviews:
Positive
						(35 reviews)","Free to Play, Massively Multiplayer, Simulation, Sports"
The Test,"24 Feb, 2020","Overall user reviews:
Overwhelmingly Positive
						(15,736 reviews)","Multiple Endings, Story Rich, Psychological Horror, Simulation, Atmospheric, Psychological, Pixel Graphics, Choices Matter, Singleplayer, JRPG, Tabletop, Choose Your Own Adventure, Visual Novel, RPG, Roguelite, Horror, Life Sim, Survival Horror, Immersive Sim, Interactive Fiction"
Garden Story,"11 Aug, 2021","Overall user reviews:
Very Positive
						(472 reviews)","Fantasy, Adventure, Action RPG, Pixel Graphics, Puzzle, Action, Action-Adventure, Exploration, RPG, JRPG, 2D, Character Action Game, Cute, Top-Down, Isometric, Funny, Story Rich, Anime, Colorful, Family Friendly"
EZ2ON REBOOT : R - TIME TRAVELER,"29 Sep, 2021","Overall user reviews:
Very Positive
						(256 reviews)","Action, Casual, Simulation, Sports, Rhythm, Electronic Music, Music, Arcade, 2D, Sci-fi, Anime, Cute, Procedural Generation"
Parkitect - Taste of Adventure,"20 Nov, 2019","Overall user reviews:
Very Positive
						(53 reviews)","Indie, Simulation"
Heroine Anthem Zero 2 : Scalescars Oath,"22 Feb, 2022","Overall user reviews:
Very Positive
						(392 reviews)","Female Protagonist, RPG, Drama, 2D, Metroidvania, Anime, Exploration, Side Scroller, Hack and Slash, Platformer, Action RPG, Story Rich, Post-apocalyptic, 3D, Action, Adventure, Singleplayer, Sexual Content, Nudity, Indie"
Beholder,"9 Nov, 2016","Overall user reviews:
Very Positive
						(16,039 reviews)","Dystopian , Political Sim, Choices Matter, Strategy, Simulation, Singleplayer, Dark, Atmospheric, Story Rich, Multiple Endings, Political, Dark Humor, Point & Click, Great Soundtrack, Indie, 3D, Adventure, 2D, RPG, Violent"
DJMAX RESPECT V - TECHNIKA PACK,"23 Sep, 2020","Overall user reviews:
Very Positive
						(69 reviews)","Action, Casual, Sports, Racing, Music"
DJMAX RESPECT V - TECHNIKA 2 PACK,"23 Sep, 2020","Overall user reviews:
Very Positive
						(50 reviews)","Action, Casual, Sports"
Mosaique Neko Waifus 2,"5 Jun, 2020","Overall user reviews:
Overwhelmingly Positive
						(1,526 reviews)","Sexual Content, Hentai, NSFW, Nudity, LGBTQ+, Puzzle, Visual Novel, 2D, RPG, Interactive Fiction, Colorful, Romance, Singleplayer, Anime, Collectathon, Casual, Cute, Dating Sim, Beautiful, Hand-drawn"
FATE: The Cursed King,"19 Nov, 2014","Overall user reviews:
Very Positive
						(294 reviews)","RPG, Adventure, Action, Dungeon Crawler, Singleplayer, Action RPG, Hack and Slash, Isometric, Procedural Generation, Strategy, Loot, Casual, Party-Based RPG, Roguelike, Mystery Dungeon, Survival Horror, Fishing, Inventory Management, Co-op, Multiplayer"
Bunhouse,"19 Oct, 2021","Overall user reviews:
Very Positive
						(199 reviews)","Cute, Relaxing, Sandbox, Farming Sim, Nature, Family Friendly, Casual, Simulation, Controller, Singleplayer, Local Co-Op, Local Multiplayer, 4 Player Local, Stylized, Building, Agriculture, Top-Down, Management, 3D, Base Building"
Cyanotype Daydream -The Girl Who Dreamed the World-,"9 Feb, 2022","Overall user reviews:
Very Positive
						(184 reviews)","Story Rich, Visual Novel, Romance, Emotional, Sci-fi, Science, Adventure, Sexual Content, 2D, Cute, Futuristic, Singleplayer, Casual, Dating Sim, 2D Platformer, Immersive Sim, Choose Your Own Adventure, Mature, Cinematic, Text-Based"
West of Loathing: Reckonin' at Gun Manor,"8 Feb, 2019","Overall user reviews:
Very Positive
						(115 reviews)","Adventure, RPG, Indie"
The Test: Hypothesis Rising,"27 Apr, 2020","Overall user reviews:
Overwhelmingly Positive
						(4,602 reviews)","Multiple Endings, Story Rich, Psychological Horror, Simulation, Atmospheric, Psychological, Comedy, Adventure, Singleplayer, Choices Matter, Choose Your Own Adventure, Visual Novel, Immersive Sim, Life Sim, Horror, Survival Horror, Open World, RPG, Supernatural, Dark"
Little Busters! English Edition,"1 Nov, 2017","Overall user reviews:
Overwhelmingly Positive
						(588 reviews)","Visual Novel, Adventure, Simulation, Casual, Anime, Story Rich, Great Soundtrack, Drama, Comedy, Multiple Endings, Romance, Sports, Cute, Dating Sim, Choices Matter, Emotional, Nudity, Singleplayer"
PAYDAY 2: The Butcher's BBQ Pack,"26 Mar, 2015","Overall user reviews:
Very Positive
						(1,119 reviews)","Action, RPG, Shooter, Heist, FPS, First-Person, Co-op, Stealth, Crime, Multiplayer"
Noita Official Soundtrack,"24 Sep, 2019","Overall user reviews:
Positive
						(24 reviews)","Indie, Action, Adventure, RPG, Roguelite, Soundtrack"
Nope Nope Nurses,"25 Jan, 2022","Overall user reviews:
Mostly Positive
						(209 reviews)","Sexual Content, Adventure, Visual Novel, Comedy, Hentai, Nudity, Survival, Atmospheric, Mature, Singleplayer, Story Rich, 2D, 2D Platformer, Anime"
The Test: Final Revelation,"12 Oct, 2020","Overall user reviews:
Overwhelmingly Positive
						(4,037 reviews)","Simulation, Choose Your Own Adventure, Choices Matter, Multiple Endings, Visual Novel, Horror, Psychological Horror, Singleplayer, Immersive Sim, Survival Horror, Life Sim, RPG, Atmospheric, Interactive Fiction, Tabletop, Open World, Psychological, Story Rich, Narration, Artificial Intelligence"
OMORI Soundtrack,"6 Feb, 2021","Overall user reviews:
Very Positive
						(126 reviews)","Great Soundtrack, Soundtrack"
Dead by Daylight - Hellraiser Chapter,"7 Sep, 2021","Overall user reviews:
Mostly Negative
						(2,097 reviews)","Action, Gore, Violent"
Super Seducer : How to Talk to Girls,"6 Mar, 2018","Overall user reviews:
Very Positive
						(1,319 reviews)","Sexual Content, Simulation, Comedy, Dating Sim, Adventure, RPG, Strategy, Mature, FMV, Choices Matter, Singleplayer, Dark Fantasy, Female Protagonist, Interactive Fiction, Point & Click, Choose Your Own Adventure, Immersive Sim, Realistic, Life Sim, Cinematic"
Duke Nukem Forever,"19 Jun, 2012","Overall user reviews:
Mixed
						(4,777 reviews)","FPS, Action, Nudity, Shooter, Aliens, Singleplayer, Comedy, Multiplayer, Sci-fi, First-Person, Mature, Funny, Gore, Dark Humor, Classic, Adventure, Old School, Memes, Linear, Atmospheric"
Motorsport Manager - Endurance Series,"1 Nov, 2017","Overall user reviews:
Mixed
						(29 reviews)","Sports, Strategy, Simulation, Racing"
The Ditzy Demons Are in Love With Me,"26 Oct, 2018","Overall user reviews:
Overwhelmingly Positive
						(1,320 reviews)","Visual Novel, Dating Sim, Casual, Cute, Sexual Content, 2D, Anime, Story Rich, Romance, Choices Matter, Multiple Endings, Demons, Comedy, Mature, Singleplayer, Adventure, Nudity, Hentai, Shooter, Psychological Horror"
ENCODYA,"26 Jan, 2021","Overall user reviews:
Very Positive
						(135 reviews)","Adventure, Point & Click, Cyberpunk, Sci-fi, Female Protagonist, Robots, Singleplayer, Story Rich, Futuristic, Atmospheric, Post-apocalyptic, Cartoony, Indie, Narration, Mystery, Dark, Colorful, Beautiful"
"THE LEGEND OF HEROES: HAJIMARI NO KISEKI - Nadia's Special Costume ""Sweet Devil Summer""","25 Aug, 2021","Overall user reviews:
1 user reviews","RPG, Turn-Based, Fantasy, Story Rich, Anime, Singleplayer, Turn-Based Combat, JRPG, Romance, Sequel, Emotional, Party-Based RPG, Foreign"
Curtain Call,"26 Apr, 2022","Overall user reviews:
Positive
						(29 reviews)","Dating Sim, Visual Novel, Interactive Fiction, LGBTQ+, Cute, Multiple Endings, Romance, Time Management, Choices Matter, Nonlinear, Choose Your Own Adventure, Text-Based, Immersive Sim, 2D, Funny, Casual, Relaxing, Conversation, Simulation, Cartoony"
GoNNER,"12 Oct, 2016","Overall user reviews:
Very Positive
						(901 reviews)","Roguelite, Indie, Action Roguelike, Platformer, Shooter, Singleplayer, Difficult, Great Soundtrack, 2D, Procedural Generation, Action, Perma Death, Cute, Atmospheric, Side Scroller, Roguelike"
Monster Hunter World: Iceborne - MHW:I Room Decor: Cute Decor Set,"5 Feb, 2020","Overall user reviews:
Very Positive
						(77 reviews)",Action
Demon Turf: Neon Splash,"14 Apr, 2022","Overall user reviews:
Positive
						(37 reviews)","Adventure, Action-Adventure, Platformer, 3D Platformer, Collectathon, Exploration, Precision Platformer, Anime, Colorful, Cute, Pixel Graphics, Stylized, Third Person, Comedy, Demons, Funny, Female Protagonist, Singleplayer, Indie"
The Mean Greens - Plastic Warfare,"8 Dec, 2015","Overall user reviews:
Very Positive
						(7,920 reviews)","Action, Multiplayer, Third-Person Shooter, Shooter, Funny, Indie, Great Soundtrack, Colorful, Co-op, Fast-Paced, Online Co-Op, First-Person, FPS, Casual, Military, Singleplayer, Family Friendly, Cartoony, World War II, Atmospheric"
The Eden of Grisaia,"28 Apr, 2017","Overall user reviews:
Very Positive
						(76 reviews)","Visual Novel, Adventure, Casual, Anime, Story Rich, Cute, Sexual Content, Nudity, Comedy, Romance, Mature, Violent, Psychological, Multiple Endings, Singleplayer, Funny, Emotional, Sequel, Action, Great Soundtrack"
恋爱关系/Romance - 夏季花火,"31 Dec, 2021","Overall user reviews:
Very Positive
						(104 reviews)","Adventure, Casual, Simulation, Sexual Content, Nudity, Hentai, NSFW, Interactive Fiction, Visual Novel"
The Fabulous Fear Machine,Summer 2022,None,"Outbreak Sim, Horror, Indie, Simulation, Strategy, 2D, Story Rich, Singleplayer, Choices Matter, Top-Down, Strategy RPG, Atmospheric, Psychological Horror, Card Game, Management, Gore, Violent, Sexual Content"
Love Esquire - RPG/Dating Sim/Visual Novel,"8 Oct, 2019","Overall user reviews:
Very Positive
						(830 reviews)","Sexual Content, Dating Sim, RPG, Visual Novel, Nudity, Simulation, Indie, Anime, Adventure, NSFW, Romance, Comedy, Story Rich, Hentai, Mature"
Angels of Death,"19 Dec, 2016","Overall user reviews:
Very Positive
						(3,434 reviews)","Puzzle, RPG, 2D, Horror, Female Protagonist, Pixel Graphics, Psychological Horror, Story Rich, Romance, Anime, Fantasy, RPGMaker, Singleplayer, Atmospheric, Adventure, Survival Horror, Dark, Retro, Indie, Great Soundtrack"
Dreamfall: The Longest Journey,"12 Jan, 2007","Overall user reviews:
Very Positive
						(855 reviews)","Adventure, Female Protagonist, Story Rich, Fantasy, Sci-fi, Singleplayer, Third Person, RPG, Beautiful, Futuristic, Great Soundtrack, Atmospheric, Cyberpunk, Nudity, Puzzle, Action, Sequel"
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,"18 Mar, 2019","Overall user reviews:
Overwhelmingly Positive
						(1,728 reviews)","Bullet Hell, Indie, Faith, Shoot 'Em Up, Great Soundtrack, Anime, Female Protagonist, Singleplayer, Difficult, 2D"
LOVE³ -Love Cube-,"25 Jul, 2019","Overall user reviews:
Very Positive
						(2,145 reviews)","Sexual Content, Nudity, Hentai, Mature, Visual Novel, Anime, Indie, Casual, Romance, NSFW, Dating Sim, Adventure, Cute"
100% Orange Juice - Breaker Pack,"7 Jun, 2016","Overall user reviews:
Very Positive
						(101 reviews)","Strategy, Indie, Anime, Cute, Turn-Based, Board Game, Multiplayer"
The Genesis Project,"13 Apr, 2022","Overall user reviews:
Very Positive
						(357 reviews)","Early Access, Adventure, RPG, Simulation, Action-Adventure, Platformer, Action RPG, Party-Based RPG, Dungeon Crawler, Exploration, 3D, Building, Fantasy, Funny, Memes, Survival, Base Building, Character Customization, Crafting, Inventory Management"
Boris and the Dark Survival,"10 Feb, 2020","Overall user reviews:
Very Positive
						(2,113 reviews)","Action, Adventure, Strategy, Indie, Casual, Horror, Survival Horror, Survival, Singleplayer, Top-Down, Cartoony, Arcade, Roguelike, Action-Adventure, Action Roguelike, Third Person, Dark, Atmospheric, Cute, Funny"
Cuisineer,Coming Soon,None,"Action Roguelike, Hack and Slash, Combat, Fantasy, RPG, Management, Cooking, Isometric, Anime, Character Customization, Cute, Hand-drawn, Stylized, Atmospheric, Female Protagonist, 3D, Procedural Generation, PvE, Singleplayer, Action"
TAISHO x ALICE episode 2,"17 Sep, 2020","Overall user reviews:
Very Positive
						(243 reviews)","Choose Your Own Adventure, Otome, Visual Novel, Story Rich, Anime, Adventure, Singleplayer, Female Protagonist"
PAYDAY 2: The Big Bank Heist,"17 Jun, 2014","Overall user reviews:
Mostly Positive
						(500 reviews)","Action, FPS, Co-op, Heist, Stealth, Online Co-Op, Multiplayer, Shooter, RPG, Crime, Great Soundtrack, First-Person, Strategy, Team-Based"
Fishing Planet: Bottom Power Pack,"27 Dec, 2018","Overall user reviews:
Positive
						(13 reviews)","Simulation, Sports, Free to Play, Massively Multiplayer"
Bless Unleashed - New Frontier Pack,"15 Sep, 2021","Overall user reviews:
Mixed
						(113 reviews)","Free to Play, RPG, Massively Multiplayer, Action"
Wylde Flowers,2022,None,"Simulation, Farming Sim, Life Sim, Magic, Story Rich, Female Protagonist, Dating Sim, Cute, Relaxing, 3D, Adventure, Romance, Otome, Crafting, Singleplayer, Emotional, LGBTQ+, Supernatural"
Tools Up!,"3 Dec, 2019","Overall user reviews:
Mostly Positive
						(537 reviews)
									*","Casual, Indie, Simulation, Action, Adventure, Local Co-Op, Multiplayer, 4 Player Local, Local Multiplayer, Co-op, Co-op Campaign, Funny, Family Friendly, Colorful, Singleplayer, Cute, Great Soundtrack, Difficult, Split Screen, Memes"
Rhythm Sprout: Sick Beats & Bad Sweets,None,None,"Rhythm, Action-Adventure, Difficult, Music, Casual, Colorful, Relaxing, Arcade, Adventure, Electronic Music, 3D, Character Customization, Comedy, Action, Atmospheric, Cute, Anime, Controller, Funny, Singleplayer"
PAYDAY 2: Gage Sniper Pack,"8 May, 2014","Overall user reviews:
Very Positive
						(767 reviews)","Action, RPG, Sniper, FPS, Heist, Co-op, Shooter"
Passpartout 2: The Lost Artist,When the paint has dried,None,"Simulation, Indie, Exploration, Casual, Story Rich, Singleplayer, Action, Point & Click, Design & Illustration, Photo Editing, Sandbox, 3D, Stylized, Multiple Endings, Cute, Atmospheric, Open World"
LOLLIPOP: SUMMER!,Coming soon!,None,"Anime, Sexual Content, Singleplayer, Nudity, NSFW, Hentai, Mature, Match 3, Casual, Visual Novel, Dating Sim, Cute, Colorful, Logic, Magic, Indie, Story Rich, 2D, JRPG, Fantasy"
Tales of Zestiria - Adventure Items,"19 Oct, 2015","Overall user reviews:
Positive
						(44 reviews)",RPG
Zompiercer,"3 Apr, 2020","Overall user reviews:
Very Positive
						(806 reviews)","Early Access, FPS, Sandbox, Shooter, Action-Adventure, Action RPG, 3D, First-Person, Funny, Post-apocalyptic, Horror, Base Building, Open World, Casual, Zombies, Action, Trains, Survival, Agriculture, Stealth"
Cabin Fever,"12 Jul, 2021","Overall user reviews:
Very Positive
						(240 reviews)","Visual Novel, Dating Sim, Romance, Singleplayer, Story Rich, Narrative, Life Sim, Interactive Fiction, Immersive Sim, Cute, 2D, Simulation, Linear, Anime, Adventure, Colorful, Cinematic, Indie, Sexual Content, Nudity"
Be My Girlfriends,"12 Apr, 2022","Overall user reviews:
Very Positive
						(330 reviews)","Sexual Content, Mature, Nudity, Hentai, NSFW, Multiple Endings, Indie, Casual, Action, Gore, Violent, Interactive Fiction, Choices Matter, Funny, LGBTQ+, Physics, Singleplayer, Beautiful, 3D"
The Sims 3: Island Paradise,"25 Jun, 2013","Overall user reviews:
Mostly Negative
						(315 reviews)",Simulation
Dungeons of Dredmor,"13 Jul, 2011","Overall user reviews:
Very Positive
						(3,301 reviews)","Traditional Roguelike, Roguelike, Turn-Based, RPG, Dungeon Crawler, Indie, Comedy, Perma Death, Replay Value, Singleplayer, Fantasy, Funny, Casual, Crafting, Procedural Generation, Moddable, 2D, Top-Down, Difficult, Adventure"
Tall Poppy,"26 Nov, 2021","Overall user reviews:
Very Positive
						(72 reviews)","Adventure, Action-Adventure, Exploration, First-Person, Comedy, Indie, Story Rich, Horror, Singleplayer, Funny, Psychological Horror, Linear, Dark Comedy, Dark Humor, Atmospheric, 3D, Physics"
Nurse Love Syndrome,"18 Apr, 2019","Overall user reviews:
Very Positive
						(118 reviews)","Adventure, Sexual Content, LGBTQ+, Visual Novel, Female Protagonist, Anime, Romance, Nudity, Singleplayer, Story Rich, Cute, Multiple Endings, 2D"
Sakura Succubus 6,Q3 2022,None,"Simulation, Visual Novel, Anime, Romance, 2D, Conversation, Linear, Sexual Content, Nudity, Singleplayer"
Space Channel 5: Part 2,"4 Mar, 2011","Overall user reviews:
Very Positive
						(1,124 reviews)","Rhythm, Action, Female Protagonist, Great Soundtrack, Music, Classic, Retro, Anime"
The Journey - Episode 1: Whatever This Is,"19 Apr, 2021","Overall user reviews:
Very Positive
						(227 reviews)","Choices Matter, Multiple Endings, Relaxing, Emotional, Psychological, Simulation, Philosophical, Atmospheric, Choose Your Own Adventure, Adventure, Visual Novel, Casual, Story Rich, Lore-Rich, Education, Life Sim, Immersive Sim, Fantasy, Anime, Singleplayer"
